donor_id,true_age,predicted_age,predicted_age_sd,n_cells,pseudocell_n
1000_1001,73.0,59.562996843793215,6.712914177891224,122,100
988_989,81.0,67.67634150467104,6.676590192126008,118,100
853_854,59.0,47.981121558807146,8.116628203237315,216,100
804_805,53.0,59.41773231497223,7.281850831161315,295,100
1007_1008,75.0,70.99240492671153,6.404293154538729,437,100
802_803,70.0,76.85300425059302,6.237723301785881,429,100
862_863,45.0,45.792304016646014,6.800590633215291,331,100
860_861,49.0,53.89759715444679,6.542119904167987,173,100
1006_1007,73.0,59.19829694887073,6.499725785247469,74,100
803_804,54.0,58.47546620957168,5.709260549656585,38,100
863_864,69.0,69.9383023479472,6.455606372762199,334,100
891_892,57.0,45.80847364231034,7.772584578314673,231,100
861_862,67.0,55.749167670223784,7.580133268205156,110,100
865_866,66.0,69.7260398419837,7.233169389972623,227,100
890_891,65.0,53.12248288845686,5.906594584527274,122,100
864_865,61.0,59.89137835407346,7.1740886527436425,126,100
1005_1006,66.0,55.289686329920194,6.659071523839514,85,100
805_806,57.0,74.39689149237105,6.769166151449739,217,100
1010_1011,71.0,77.59847054185762,5.434321687897601,160,100
892_893,79.0,74.62010161868172,7.235214055879752,288,100
806_807,49.0,45.18349109068397,7.255921485104627,255,100
1012_1013,70.0,72.79633580280647,6.3017748863711525,344,100
807_808,35.0,49.01763441086869,7.086533357248516,210,100
1008_1009,71.0,63.57576912383993,7.199964561275103,450,100
1011_1012,67.0,77.77770165067498,6.927062456017714,212,100
1009_1010,72.0,64.37687346547045,7.438961706357298,86,100
808_809,40.0,45.38648495961582,7.188238101687698,246,100
809_810,49.0,68.21713576001554,6.990651014191196,491,100
1014_1015,70.0,76.49555086034212,5.880433830418455,84,100
893_894,67.0,61.264094829189254,6.375664044379796,81,100
1016_1017,68.0,65.8271416130871,5.692560415314066,562,100
1018_1019,68.0,62.88611037739922,6.754406439288945,113,100
1021_1022,75.0,74.10232908615804,6.808539223574674,301,100
1022_1023,68.0,66.5613277687409,6.9856879170275885,156,100
1020_1021,80.0,78.3810271224606,6.316300126294807,282,100
896_897,64.0,36.43604004305758,8.031553413004005,712,100
1019_1020,69.0,69.20488085999615,6.3414884403210765,321,100
899_900,91.0,80.11594673126882,5.998853658202375,222,100
894_895,75.0,75.52555464563629,6.162691815626307,154,100
898_899,63.0,64.05562469609295,6.810499109477743,161,100
901_902,21.0,43.45081090396415,6.7117349666204715,226,100
900_901,77.0,63.69472942449325,9.169487172238883,172,100
1023_1024,60.0,57.722561516928664,6.576931360254136,82,100
1015_1016,67.0,68.80292906835413,7.194150803625605,166,100
1025_1026,57.0,59.32937123520661,6.87695758297696,135,100
1028_1029,72.0,78.25522066351799,6.828336708687216,228,100
1027_1028,70.0,65.45852363627831,7.173060648470495,215,100
905_906,56.0,67.7580487159097,5.028979729248947,97,100
1024_1025,70.0,75.63118743770157,7.153045623181257,271,100
1030_1031,60.0,61.89612834496775,7.121605706168383,294,100
1033_1034,61.0,61.92664205335658,5.909806592960337,192,100
902_903,80.0,76.96820361262533,6.500025736738714,245,100
1031_1032,72.0,60.09855971841051,7.037302115072119,275,100
903_904,66.0,60.21803901025727,6.138143384683441,52,100
904_905,66.0,60.050422356523725,7.901854359255721,249,100
1032_1033,59.0,66.4115869633277,6.600859183052576,129,100
1026_1027,75.0,59.568713593072864,7.745787471316576,215,100
1029_1030,72.0,48.14496889893422,6.0787598994133445,76,100
1036_1037,78.0,71.27935373824859,6.9592187243901735,427,100
906_907,71.0,63.97880374021725,7.63291963024621,119,100
